time,soc_true,soc_kf,soc_fgo
397,0.778026,0.776941,0.850971
398,0.777959,0.77687,0.850909
399,0.777939,0.7768,0.850849
400,0.777884,0.776779,0.85084
401,0.777863,0.776721,0.850796
402,0.777814,0.776699,0.85079
403,0.77776,0.776648,0.850756
404,0.77774,0.776591,0.850717
405,0.777682,0.77657,0.850715
406,0.77761,0.776509,0.850674
407,0.777586,0.776434,0.850616
408,0.777503,0.776409,0.85061
409,0.777458,0.776321,0.850541
410,0.777433,0.776274,0.85051
411,0.777382,0.776247,0.850503
412,0.777321,0.776194,0.85047
413,0.777278,0.77613,0.850423
414,0.777209,0.776085,0.850396
415,0.777131,0.776013,0.85034
416,0.777068,0.775931,0.850273
417,0.77701,0.775864,0.85022
418,0.776921,0.775804,0.850173
419,0.776858,0.77571,0.850091
420,0.776798,0.775644,0.850037
421,0.776747,0.775581,0.849986
422,0.776704,0.775528,0.849945
423,0.77665,0.775482,0.849913
424,0.776597,0.775426,0.849872
425,0.776569,0.77537,0.849832
426,0.776539,0.77534,0.849819
427,0.776464,0.775309,0.849807
428,0.776427,0.77523,0.849744
429,0.776381,0.775192,0.849724
430,0.776355,0.775143,0.849694
431,0.776302,0.775116,0.849686
432,0.776259,0.775061,0.84965
433,0.776227,0.775015,0.849623
434,0.776168,0.774981,0.849608
435,0.776148,0.77492,0.849565
436,0.776073,0.774898,0.849562
437,0.776003,0.77482,0.8495
438,0.775945,0.774746,0.84944
439,0.775904,0.774685,0.849391
440,0.775851,0.774642,0.849361
441,0.775786,0.774587,0.849318
442,0.775732,0.774519,0.84926
443,0.775646,0.774462,0.849212
444,0.775591,0.774371,0.849128
445,0.775546,0.774314,0.849078
446,0.775474,0.774266,0.849036
447,0.77542,0.774191,0.848966
448,0.775345,0.774133,0.848913
449,0.775268,0.774056,0.848839
450,0.775211,0.773974,0.848759
451,0.775179,0.773914,0.848701
452,0.775116,0.773881,0.848672
453,0.775055,0.773815,0.848609
454,0.775001,0.773751,0.848548
455,0.774922,0.773694,0.848494
456,0.77489,0.773611,0.848413
457,0.774856,0.773578,0.848382
458,0.77478,0.773542,0.848351
459,0.774756,0.773462,0.848274
460,0.774698,0.773437,0.848254
461,0.774622,0.773376,0.848197
462,0.774534,0.773296,0.84812
463,0.774504,0.773204,0.848028
464,0.774434,0.773173,0.847999
465,0.774364,0.773098,0.847926
466,0.774325,0.773026,0.847853
467,0.774252,0.772984,0.847813
468,0.774176,0.772907,0.847736
469,0.774118,0.772827,0.847656
470,0.774038,0.772767,0.847595
471,0.773995,0.772683,0.847509
472,0.773972,0.772638,0.847464
473,0.773892,0.772613,0.847442
